Data;Õtem;Respons·vel;Curso;Valor
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Paraguassu;TÈcnico em MecatrÙnica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Paraguassu;TÈcnico em MecatrÙnica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Paraguassu;TÈcnico em EletrÙnica;R$ 188,00 
04/11/2020;CADEIRA GIRAT. S/ BRA√áOS ROYAL -STILOFLEX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 188,00 
04/11/2020;CADEIRA GIRAT√ìRIA C/BRA√áO -ROYAL -STILOFLEX;Paraguassu;TÈcnico em MecatrÙnica;R$ 215,00 
04/11/2020;CADEIRA GIRAT√ìRIA C/BRA√áO -ROYAL -STILOFLEX;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 215,00 
04/11/2020;CADEIRA GIRAT√ìRIA C/BRA√áO -ROYAL -STILOFLEX;Paraguassu;TÈcnico em MecatrÙnica;R$ 215,00 
04/11/2020;CADEIRA GIRAT√ìRIA C/BRA√áO -ROYAL -STILOFLEX;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 215,00 
04/11/2020;CADEIRA GIRAT√ìRIA C/BRA√áO -ROYAL -STILOFLEX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 215,00 
04/11/2020;CADEIRA GIRAT√ìRIA C/BRA√áO -ROYAL -STILOFLEX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 215,00 
04/11/2020;CADEIRA GIRAT√ìRIA C/BRA√áO -ROYAL -STILOFLEX;Paraguassu;TÈcnico em EletrÙnica;R$ 215,00 
04/11/2020;CADEIRA P/ BIBLIOTECA  - STILOFLEX;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 125,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em MecatrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em EletrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em EletrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em EletrÙnica;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 113,00 
04/11/2020;CADEIRA PROFIS.GIRAT.EM POLIPROP.STILOFLEX;Paraguassu;TÈcnico em EletrÙnica;R$ 113,00 
03/11/2020;ESCRIVANINHA EM L-C/GAVET.DE 3 GAV.MODILAC;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 559,00 
27/10/2020;ESTANTE-06PRATELEIRA DE A√áO  -SCHEFFER;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 180,00 
27/10/2020;ESTANTE-06PRATELEIRA DE A√áO  -SCHEFFER;Paraguassu;TÈcnico em EletrÙnica;R$ 180,00 
27/10/2020;ESTANTE-06PRATELEIRA DE A√áO  -SCHEFFER;Paraguassu;TÈcnico em EletrÙnica;R$ 180,00 
24/10/2020;FURADEIRA IMPACTO 13MM -1/2 -560W. - METABO;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 160,00 
24/10/2020;PARAFUSADEIRA /FURADEIRA IND.1/2- MAKITA;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 407,00 
24/10/2020;PARAFUSADEIRA /FURADEIRA IND.1/2- MAKITA;Paraguassu;TÈcnico em MecatrÙnica;R$ 407,00 
24/10/2020;PARAFUSADEIRA /FURADEIRA IND.1/2- MAKITA;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 407,00 
24/10/2020;SOPRADOR T√âRMICO 1500W HE2000 110V-MAKITA;Paraguassu;TÈcnico em EletrÙnica;R$ 197,00 
24/10/2020;SOPRADOR T√âRMICO 1500W HE2000 110V-METABO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 197,00 
24/10/2020;SOPRADOR T√âRMICO 1500W HE2000 110V-METABO;Paraguassu;TÈcnico em EletrÙnica;R$ 197,00 
24/10/2020;SOPRADOR T√âRMICO 1500W HE2000 110V-METABO;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 197,00 
24/10/2020;SOPRADOR T√âRMICO 1500W HE2000 110V-MAKITA;Paraguassu;TÈcnico em MecatrÙnica;R$ 197,00 
17/10/2020;ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE;Paraguassu;TÈcnico em MecatrÙnica;R$ 330,90 
17/10/2020;ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 330,90 
17/10/2020;ESCADA DUPLA 06DEGR.C/PLATAF.-2,00M-SINTESE;Paraguassu;TÈcnico em MecatrÙnica;R$ 330,90 
15/10/2020;EXAUSTOR DE GASES P/SOLD.ELETRONICOS-SLD;Paraguassu;TÈcnico em EletrÙnica;R$ 120,00 
09/10/2020;M√ÅQ MANUFAT.DE CIRCUITO IMPRESSO-ANACOM;Paraguassu;TÈcnico em EletrÙnica;R$ 94.299,00 
09/10/2020;MONITOR DE VIDEO COLOR LCD POSITIVO;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 481,75 
09/10/2020;MONITOR DE VIDEO COLOR LCD POSITIVO;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 481,75 
07/10/2020;CONJUNTO FERRAMENTAS P/CAB.ESTRUT.IDEAL;Paraguassu;TÈcnico em MecatrÙnica;R$ 20.000,00 
06/10/2020;MONITOR DE VIDEO COLOR LCD 17 POSITIVO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 481,75 
30/09/2020;MICROCOMPUTADOR HD 160GB FD 3,5-POSITIVO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 998,59 
30/09/2020;MICROCOMPUTADOR HD 160GB FD 3,5-POSITIVO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 998,59 
16/09/2020;DISTRIBUIDORES INT.CAB.√ìPTICOS SC -ST-FIBRACEM;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 1.000,00 
15/09/2020;BEBEDOURO EL√âTRICO PRESS√ÉO INOX - LIBELL;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 408,90 
02/09/2020;KIT GERADOR DE TOM E PONTEIRA - IDEAL;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 486,00 
02/09/2020;KIT GERADOR DE TOM  E  PONTEIRA - IDEAL;Paraguassu;TÈcnico em EletrÙnica;R$ 486,00 
02/09/2020;KIT GERADOR DE TOM  E  PONTEIRA - IDEAL;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 486,00 
20/08/2020;QUADRO BRANCO MAG.M√ìVEL 100X200-DIDATICA;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 364,00 
30/07/2020;TELEFONE IP --P/N DPH-150SE  /  DLINK;Paraguassu;TÈcnico em MecatrÙnica;R$ 421,00 
27/07/2020;TRANSFERIDOR DE GRAUS:0 A 180 GRAUS / KING;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 23,00 
11/06/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em MecatrÙnica;R$ 69,79 
11/06/2020;MINI IMPRESSORA T√âRMICA BEMATECH;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 619,00 
27/05/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 69,79 
22/05/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 69,79 
07/05/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 69,79 
02/05/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em MecatrÙnica;R$ 69,79 
28/03/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em MecatrÙnica;R$ 69,79 
13/03/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em MecatrÙnica;R$ 69,79 
08/03/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em EletrÙnica;R$ 69,79 
07/03/2020;MANDRIL DE APERTO R√ÅPIDO B16  3 A 16MM/ HT;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 135,00 
28/01/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em EletrÙnica;R$ 14,26 
18/01/2020;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em Desenvolvimento de Sistemas;R$ 14,26 
17/01/2020;MICROMETRO EXT.50-75MM-C/CATRAC.PLAQ.ISO.;Paraguassu;TÈcnico em MecatrÙnica;R$ 58,00 
09/01/2020;MICROCOMPUTADOR PENTIUM D925 DDR2 512MB;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 1.032,74 
09/01/2020;MONITOR DE VIDEO LCD 17P POSITIVO;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 433,92 
19/12/2019;MICROMETRO M.EXT.-0A25MM--PANTEC-13200-25;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 49,00 
17/12/2019;MORSA DE BANCADA N¬∫ 5 -BRASFIXO  MOD:MBN5;Paraguassu;TÈcnico em EletrÙnica;R$ 975,00 
14/12/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em EletrÙnica;R$ 14,26 
29/11/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em EletrÙnica;R$ 14,26 
24/11/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em EletrÙnica;R$ 14,26 
09/11/2019;ALICATE PRENSA TERMINAIS;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 49,90 
01/11/2019;TARRAXA M.L 1/2 A 2POL NPTCARACOL T3C  SAMA;Paraguassu;Aprendizagem Ind˙strial AdministraÁ„o;R$ 1.064,00 
20/10/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;Aprendizagem Ind˙strial Almoxarifado;R$ 14,26 
15/10/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em MecatrÙnica;R$ 14,26 
30/09/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em EletrÙnica;R$ 14,26 
15/09/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em EletrÙnica;R$ 14,26 
31/08/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;TÈcnico em EletrÙnica;R$ 14,26 
27/07/2019;CADEIRA P/ SALA DE AULA DC-1307;Paraguassu;Aprendizagem Ind˙strial em Mec‚nica;R$ 14,26 
17/07/2019;CADEIRA P/ SALA DE AULA DC-1307;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 14,26 
27/06/2019;CADEIRA P/ SALA DE AULA DC-1307;Daniel;TÈcnico em EletrÙnica;R$ 14,26 
17/06/2019;CADEIRA P/ SALA DE AULA DC-1307;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 14,26 
02/06/2019;OSCILOSCOPIO TDS210 TEKTRONIX;Daniel;TÈcnico em MecatrÙnica;R$ 1.207,41 
28/04/2019;SACA ROLAMENTOS 2P KUKKO;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 490,72 
08/04/2019;CONJ. 72 GAVETEIROS MARFINITE;Daniel;TÈcnico em MecatrÙnica;R$ 157,01 
14/03/2019;MICROMETRO 3 CONT 30 A 35MM MITUTOYO;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 1.196,85 
09/03/2019;MICROMETRO 3 CONT 25 A 30MM MITUTOYO;Daniel;TÈcnico em MecatrÙnica;R$ 1.061,13 
04/03/2019;MICROMETRO 3 CONT 16 A 20MM MITUTOYO;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 775,86 
08/01/2019;PAQUIMETRO UNIVERSAL 152MM/6P MITUTOYO;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 13,93 
31/12/2018;RETIFICADORA DE SUPERFICIE PLANA C/EIXO;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 54.190,00 
29/12/2018;PAQUIMETRO UNIVERSAL 152MM/6P MITUTOYO;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 13,93 
19/11/2018;PAQUIMETRO UNIVERSAL 152MM MITUTOYO;Daniel;TÈcnico em MecatrÙnica;R$ 67,70 
04/11/2018;VENTILADOR PEDESTAL VCL VENTISILVA;Daniel;TÈcnico em EletrÙnica;R$ 382,18 
25/09/2018;MICROMETRO INTERNO 05 A 25 MM MITUTOYO;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 182,18 
10/09/2018;PLACA UNIV.3 CASTANHAS 190MM BOREA;Daniel;TÈcnico em MecatrÙnica;R$ 382,18 
31/08/2018;TRANSFERIDOR C/REGUA 0 A 150MM STARRETT;Daniel;TÈcnico em MecatrÙnica;R$ 182,18 
16/08/2018;CEPO PARA BANCADA DF 266;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 182,18 
23/04/2018;MICROMETRO EXT.0 A 25MM MMZB FWP IT-82;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
18/04/2018;MICROMETRO EXT.0 A 25MM MMZB FWP IT-82;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 182,18 
04/03/2018;PAQUIMETRO 0,02 TESA SUICA IT-70;Daniel;TÈcnico em MecatrÙnica;R$ 182,18 
22/02/2018;PAQUIMETRO 0,02 TESA SUICA IT-70;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 182,18 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Daniel;TÈcnico em MecatrÙnica;R$ 59,00 
31/01/2018;PAQUIMETRO QUADRIMENSIONAL 152MM;Daniel;TÈcnico em EletrÙnica;R$ 59,00 
14/11/2017;PAQUIMETRO UNIVERSAL 0 A 150MM MITUTOYO;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
30/09/2017;SWITCH L2 28 PORTAS;Daniel;TÈcnico em EletrÙnica;R$ 1.532,00 
31/08/2017;CALIBRADOR RAIO CONC CONV 7 5 A 15MM TC;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;TÈcnico em EletrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;TÈcnico em EletrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;TÈcnico em EletrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;TÈcnico em MecatrÙnica;R$ 125,84 
31/08/2017;CADEIRA UNIVERSITARIA EM POLIPROPILENO;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 125,84 
21/08/2017;VERIFICADOR RAIOS 7 A 15 CONCAVO CONVEX;Daniel;TÈcnico em MecatrÙnica;R$ 182,18 
01/08/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Daniel;TÈcnico em EletrÙnica;R$ 182,18 
17/07/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
12/07/2017;VERIFICADOR DE FOLGA DE 0 5X1MM WS;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 182,18 
07/06/2017;ESQUADRO DE FIO RETIFICADO MAUB;Daniel;TÈcnico em EletrÙnica;R$ 182,18 
28/05/2017;ESQUADRO DE FIO RETIFICADO MAUB;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 182,18 
13/05/2017;MICROMETRO INTERNO BAF2 14 A 17MM ANEL;Daniel;TÈcnico em EletrÙnica;R$ 182,18 
23/04/2017;PLACA UNIVERSAL 5P ROHN;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 382,18 
08/04/2017;PAQUIMETRO DE PROF AP 0 03MM MAUSER;Daniel;TÈcnico em EletrÙnica;R$ 182,18 
27/02/2017;REGUA DE FIO TRIANGULAR TESA 100MM;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 182,18 
18/01/2017;CEPO PARA BANCADA;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 182,18 
13/01/2017;CEPO PARA BANCADA;Daniel;TÈcnico em EletrÙnica;R$ 182,18 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Daniel;TÈcnico em MecatrÙnica;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Daniel;TÈcnico em MecatrÙnica;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Daniel;TÈcnico em EletrÙnica;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC-1307;Daniel;TÈcnico em EletrÙnica;R$ 54,86 
30/11/2016;CADEIRA PARA SALA DE AULA DC 1307;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 61,76 
30/11/2016;CADEIRA PARA SALA DE AULA DC 1307;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 61,76 
30/11/2016;MATRIZ DE CONTATO PROTOBOARD TKN PL-553;Daniel;TÈcnico em MecatrÙnica;R$ 59,24 
31/10/2016;TREINADOR EM MICROSTRIP FEEDBACK MST 532;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 93.692,34 
31/10/2016;TREINADOR EM MICROSTRIP FEEDBACK MST 532;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 93.692,34 
31/10/2016;KIT DE FERR.P/CONECTORES BLACK BOX;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 45.678,86 
28/02/2016;INVERSOR DE FREQUENCIA CA/CA 4016004 ABB;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 1.497,54 
30/09/2015;OSCILOSCOPIO DUPLO TRACO 7025A TOPWARD;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 1.008,28 
30/09/2015;OSCILOSCOPIO DUPLO TRACO 7025A TOPWARD;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 1.008,28 
30/06/2015;ALICATE AMPERIMETRO MINIPA ET 3200A;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 133,34 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 57,53 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 57,53 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 57,53 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 57,53 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;TÈcnico em EletrÙnica;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 60,99 
30/04/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 60,99 
30/04/2015;PROTOBOARD MINIPA MP-1680;Daniel;TÈcnico em EletrÙnica;R$ 60,77 
30/04/2015;PROTOBOARD MINIPA MP-1680;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 60,77 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 20,00 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 20,00 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 61,16 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 20,00 
31/03/2015;CADEIRA PARA SALA DE AULA DC 1307;Daniel;TÈcnico em MecatrÙnica;R$ 62,59 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Daniel;Aprendizagem Ind˙strial em Mec‚nica;R$ 154,29 
22/04/2014;CADEIRA GIRAT√ìRIA S/BRA√áOS - TECIDO AZUL;Daniel;TÈcnico em EletrÙnica;R$ 154,29 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 1.683,06 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Daniel;TÈcnico em EletrÙnica;R$ 1.683,06 
25/02/2014;OSCILOSC√ìPIO DIGITAL 60 MHZ / TEKTRONIX;Daniel;Aprendizagem Ind˙strial Almoxarifado;R$ 1.683,06 
14/02/2014;ALICATE AUTOM√ÅT.P/ TERM. TUBULARES/LEGRAND;Daniel;TÈcnico em Desenvolvimento de Sistemas;R$ 2.780,00 
07/02/2014;MULT√çMETRO DIG. BANCADA 6 1/2 D√çGITOS/TEKTRONIX;Daniel;TÈcnico em EletrÙnica;R$ 3.480,00 
07/02/2014;MULT√çMETRO DIG. BANCADA 6 1/2 D√çGITOS/TEKTRONIX;Daniel;TÈcnico em EletrÙnica;R$ 3.480,00 
07/02/2014;MULT√çMETRO DIG. BANCADA 6 1/2 D√çGITOS/TEKTRONIX;Daniel;TÈcnico em MecatrÙnica;R$ 3.480,00 
03/02/2014;DETECTOR-EXPLOS√çMETRO P/4 GASES/ MSA;Daniel;TÈcnico em EletrÙnica;R$ 7.000,00 
31/01/2014;PENTE DE RAIOS C/TRAVA 32L√ÇM. 7,5-15MM /STARRETT;Daniel;TÈcnico em EletrÙnica;R$ 204,04 
02/01/2014;LOCALIZADOR DEFEITOS DE CIRCUITOS ELET./VERSIS;Daniel;Aprendizagem Ind˙strial AdministraÁ„o;R$ 9.758,00 
